entry_date,exit_date,expiry_date,strike,contracts,premium_collected,exit_value,pnl_per_share,pnl_total_inr,exit_reason,vrp_at_entry,sigma_at_entry
2011-05-27,2011-06-01,2011-06-02,5500.0,1,129.5819054076219,95.76686946125938,33.815035946362514,2536.1276959771885,planned exit (T-1),0.1,0.1909868113388958
2011-06-03,2011-06-08,2011-06-09,5500.0,1,119.65240494446152,47.32189566411489,72.33050928034663,5424.788196025997,planned exit (T-1),0.1,0.1741623365492468
2011-06-10,2011-06-15,2011-06-16,5500.0,1,105.30488054164789,57.19452748426647,48.11035305738142,3608.2764793036063,planned exit (T-1),0.1,0.15565001670535966
2011-06-17,2011-06-22,2011-06-23,5350.0,1,105.67865000317079,72.75572669399651,32.92292330917428,2469.219248188071,planned exit (T-1),0.15,0.15763756375470814
2011-06-24,2011-06-29,2011-06-30,5450.0,1,122.52999249478808,151.83129896928676,-29.301306474498688,-2197.5979855874016,planned exit (T-1),0.1,0.17908442518163945
2011-07-01,2011-07-06,2011-07-07,5650.0,1,119.21687336339664,47.54047885190562,71.67639451149103,5375.729588361827,planned exit (T-1),0.1,0.1710208819512181
2011-07-08,2011-07-13,2011-07-14,5650.0,1,131.4353166864671,74.83571617111852,56.599600515348584,4244.970038651144,planned exit (T-1),0.1,0.1876882420333289
2011-07-22,2011-07-27,2011-07-28,5650.0,1,130.73971852489603,103.42564718574192,27.31407133915411,2048.5553504365585,planned exit (T-1),0.1,0.18813536318195273
2011-07-29,2011-08-03,2011-08-04,5500.0,1,116.13571395265853,96.03502404678895,20.100689905869586,1507.551742940219,planned exit (T-1),0.1,0.17149967069308528
2011-08-05,2011-08-10,2011-08-11,5200.0,1,116.34339898081134,56.1902629710803,60.15313600973104,4511.485200729829,planned exit (T-1),0.1,0.18016770831391474
2011-08-11,2011-08-17,2011-08-18,5150.0,1,129.7458914915619,94.642255873875,35.103635617686905,2632.772671326518,planned exit (T-1),0.1,0.18979786322887468
2011-08-19,2011-08-24,2011-08-25,4850.0,1,122.36194767761936,55.44925682240046,66.9126908552189,5018.451814141417,planned exit (T-1),0.1,0.2051404218342582
2011-08-24,2011-08-29,2011-08-30,4900.0,1,120.28445128826797,60.19388792827158,60.090563359996395,4506.79225199973,planned exit (T-1),0.1,0.19969019936652746
2011-11-18,2011-11-23,2011-11-24,4900.0,1,128.82985681220953,192.4315379010484,-63.60168108883886,-4770.126081662915,planned exit (T-1),0.05,0.21291606891841963
2011-11-25,2011-11-30,2011-12-01,4700.0,1,130.12133534254826,133.7059632080618,-3.5846278655135393,-268.84708991351545,planned exit (T-1),0.05,0.2236110854497075
2012-01-07,2012-01-11,2012-01-12,4750.0,1,120.12937536152685,114.21785437746348,5.9115209840633725,443.36407380475293,planned exit (T-1),0.05,0.22520961222855815
2012-01-13,2012-01-18,2012-01-19,4850.0,1,127.10068742626663,107.63162981989262,19.469057606374008,1460.1793204780506,planned exit (T-1),0.05,0.21044775671310448
2012-01-19,2012-01-24,2012-01-25,5000.0,1,115.655854407275,128.79766957367428,-13.141815166399283,-985.6361374799462,planned exit (T-1),0.1,0.1847247988943352
2012-01-27,2012-02-01,2012-02-02,5200.0,1,103.5291335538941,52.915242450338155,50.61389110355594,3796.0418327666957,planned exit (T-1),0.1,0.16105054331385618
2012-02-03,2012-02-08,2012-02-09,5350.0,1,118.23614006295975,46.48938937127696,71.74675069168279,5381.006301876209,planned exit (T-1),0.1,0.17892393259551803
2012-02-10,2012-02-15,2012-02-16,5400.0,1,114.16598302551756,133.52600268330116,-19.360019657783596,-1452.0014743337697,planned exit (T-1),0.1,0.1716622103422863
2012-02-16,2012-02-22,2012-02-23,5500.0,1,127.64499695706127,47.86017269663307,79.7848242604282,5983.861819532114,planned exit (T-1),0.1,0.1709769680373177
2012-02-24,2012-02-29,2012-03-01,5450.0,1,128.65629067115742,74.67790259977403,53.97838807138339,4048.3791053537543,planned exit (T-1),0.1,0.19163343660148294
2012-03-02,2012-03-06,2012-03-07,5350.0,1,119.1510211810787,127.20099269174041,-8.049971510661706,-603.747863299628,planned exit (T-1),0.1,0.19701058103310337
2012-04-27,2012-05-02,2012-05-03,5200.0,1,107.76829648982539,48.30375670993271,59.464539779892675,4459.840483491951,planned exit (T-1),0.1,0.1685936005555302
2012-05-04,2012-05-09,2012-05-10,5100.0,1,98.88451703437931,124.15190694208044,-25.26738990770113,-1895.0542430775847,planned exit (T-1),0.1,0.15762911347515704
2012-05-11,2012-05-16,2012-05-17,4950.0,1,99.33341981373269,91.24847022549035,8.084949588242338,606.3712191181754,planned exit (T-1),0.1,0.16242053592384023
2012-05-18,2012-05-23,2012-05-24,4900.0,1,94.48099905433219,65.42019404387634,29.06080501045585,2179.560375784189,planned exit (T-1),0.1,0.1568539896717252
2012-05-25,2012-05-30,2012-05-31,4900.0,1,104.28001521144097,59.36022709608187,44.9197881153591,3368.9841086519323,planned exit (T-1),0.1,0.16876292679235116
2012-06-01,2012-06-06,2012-06-07,4850.0,1,108.20713892011463,148.3174129848221,-40.11027406470748,-3008.270554853061,planned exit (T-1),0.1,0.18149883434840342
2012-06-08,2012-06-13,2012-06-14,5050.0,1,117.87359005221151,77.18597177148513,40.68761828072638,3051.5713710544787,planned exit (T-1),0.1,0.1865149386386958
2012-06-15,2012-06-20,2012-06-21,5150.0,1,119.53786609173585,51.37761909407004,68.16024699766581,5112.018524824935,planned exit (T-1),0.1,0.18881883421793755
2012-06-22,2012-06-27,2012-06-28,5150.0,1,118.77065043349285,43.78400993792184,74.98664049557101,5623.998037167826,planned exit (T-1),0.1,0.1874843403134291
2012-06-29,2012-07-04,2012-07-05,5300.0,1,129.5434499572757,44.14105209570607,85.40239786156963,6405.179839617722,planned exit (T-1),0.1,0.19838166119597578
2012-07-06,2012-07-11,2012-07-12,5300.0,1,103.14986739667211,40.16478005096633,62.98508734570578,4723.881550927934,planned exit (T-1),0.1,0.1550605456927702
2012-07-13,2012-07-18,2012-07-19,5250.0,1,106.94533163430242,43.33302942206342,63.612302212239,4770.922665917925,planned exit (T-1),0.1,0.1648596569716007
2012-07-20,2012-07-25,2012-07-26,5200.0,1,95.81823451857599,90.06409228868341,5.7541422298925795,431.56066724194346,planned exit (T-1),0.15,0.1488872380902143
2012-07-27,2012-08-01,2012-08-02,5100.0,1,105.73849934555301,141.74760593163955,-36.009106586086546,-2700.682993956491,planned exit (T-1),0.1,0.16828540240939674
2012-08-03,2012-08-08,2012-08-09,5200.0,1,102.16231954215937,139.2896860407891,-37.127366498629726,-2784.5524873972295,planned exit (T-1),0.1,0.1568183757770917
2012-08-09,2012-08-14,2012-08-16,5300.0,1,113.57762712204067,88.50466442459128,25.072962697449384,1880.4722023087038,planned exit (T-1),0.1,0.1568431409305761
2012-08-16,2012-08-22,2012-08-23,5350.0,1,110.88269950214226,67.27484007739167,43.607859424750586,3270.589456856294,planned exit (T-1),0.15,0.15385317370759982
2012-08-24,2012-08-29,2012-08-30,5400.0,1,90.02434914176911,110.94598581330966,-20.921636671540554,-1569.1227503655416,planned exit (T-1),0.15,0.13550966773582726
2012-08-31,2012-09-05,2012-09-06,5250.0,1,74.31846828983498,33.29124819947924,41.02722009035574,3077.0415067766808,planned exit (T-1),0.15,0.113254037914904
2012-09-08,2012-09-12,2012-09-13,5350.0,1,78.1094591708661,82.73069750701416,-4.621238336148053,-346.592875211104,planned exit (T-1),0.15,0.12832487874003615
2012-09-13,2012-09-14,2012-09-20,5450.0,1,93.26303943889889,151.04598545126373,-57.782946012364846,-4333.720950927363,TRIPWIRE FIRED: mark 151.0 >= stop 139.9,0.15,0.12882032494811885
2012-09-21,2012-09-26,2012-09-27,5700.0,1,126.32583665344919,53.89336122134796,72.43247543210123,5432.435657407592,planned exit (T-1),0.1,0.1802848086049853
2012-09-27,2012-10-03,2012-10-04,5650.0,1,128.1225176606481,85.23136368110136,42.89115397954674,3216.8365484660058,planned exit (T-1),0.1,0.17041747679553598
2012-10-05,2012-10-10,2012-10-11,5750.0,1,113.56356062100576,98.21003866334257,15.35352195766319,1151.5141468247393,planned exit (T-1),0.1,0.16047477187730572
2012-10-12,2012-10-17,2012-10-18,5700.0,1,121.64292719846844,49.73811879860364,71.9048083998648,5392.86062998986,planned exit (T-1),0.1,0.17289437267399152
2012-10-18,2012-10-23,2012-10-25,5700.0,1,120.97457426361916,43.770910270239256,77.2036639933799,5790.274799503493,planned exit (T-1),0.15,0.15667744102346118
2012-10-26,2012-10-31,2012-11-01,5650.0,1,89.84211280840009,39.95849541045254,49.883617397947546,3741.271304846066,planned exit (T-1),0.15,0.12649770946039585
2012-11-02,2012-11-07,2012-11-08,5700.0,1,95.61484729622134,63.04991111514664,32.5649361810747,2442.3702135806025,planned exit (T-1),0.15,0.13621498233495113
2012-11-08,2012-11-13,2012-11-15,5750.0,1,91.09473157677166,82.37950705911794,8.715224517653724,653.6418388240293,planned exit (T-1),0.15,0.11933950098505319
2012-11-16,2012-11-21,2012-11-22,5550.0,1,84.00675190421316,66.76786238501609,17.238889519197073,1292.9167139397805,planned exit (T-1),0.15,0.11687084528578787
2012-11-22,2012-11-27,2012-11-29,5650.0,1,81.64599359646309,83.34184829510559,-1.6958546986425063,-127.18910239818797,planned exit (T-1),0.15,0.10811005765077017
2012-11-30,2012-12-05,2012-12-06,5900.0,1,94.50800452718158,32.67507042248235,61.832934104699234,4637.470057852443,planned exit (T-1),0.15,0.12978328178232154
2012-12-07,2012-12-12,2012-12-13,5900.0,1,94.65691327994182,31.982522017254723,62.674391262687095,4700.579344701532,planned exit (T-1),0.15,0.12915783913727108
2012-12-14,2012-12-19,2012-12-20,5900.0,1,89.53359926959365,38.611664411738275,50.921934857855376,3819.145114339153,planned exit (T-1),0.15,0.12285544900492172
2012-12-20,2012-12-26,2012-12-27,5900.0,1,90.11694409678466,32.98709215819781,57.12985193858685,4284.7388953940135,planned exit (T-1),0.15,0.11162967672749434
2012-12-28,2013-01-02,2013-01-03,5900.0,1,86.70869007931606,94.68765979238106,-7.978969713064998,-598.4227284798749,planned exit (T-1),0.15,0.11793630491036435
2013-01-04,2013-01-09,2013-01-10,6000.0,1,76.10329082800217,34.83392243627759,41.26936839172458,3095.2026293793438,planned exit (T-1),0.15,0.09940072277354062
2013-01-11,2013-01-16,2013-01-17,5950.0,1,74.66477940906316,55.83178349007176,18.8329959189914,1412.474693924355,planned exit (T-1),0.15,0.10142719868988047
2013-01-18,2013-01-23,2013-01-24,6050.0,1,86.07394328231703,27.534573290457956,58.539369991859076,4390.452749389431,planned exit (T-1),0.15,0.1128192361349818
2013-01-25,2013-01-30,2013-01-31,6050.0,1,81.46231002048171,26.970376211782877,54.49193380869883,4086.8950356524124,planned exit (T-1),0.15,0.10313662688467423
2013-02-01,2013-02-06,2013-02-07,6000.0,1,74.02172751103808,43.02506353366368,30.996663977374396,2324.74979830308,planned exit (T-1),0.15,0.09996193599994291
2013-02-08,2013-02-13,2013-02-14,5900.0,1,74.29066053173938,37.22858662634826,37.06207390539112,2779.6555429043337,planned exit (T-1),0.15,0.10147349119968475
2013-02-15,2013-02-20,2013-02-21,5900.0,4,58.65539411859618,45.22656292687134,13.42883119172484,4028.649357517452,planned exit (T-1),0.22,0.08076348735999732
2013-02-22,2013-02-27,2013-02-28,5850.0,1,68.52733545402225,53.63795953695086,14.88937591707139,1116.7031937803542,planned exit (T-1),0.15,0.0947277453051118
2013-03-01,2013-03-06,2013-03-07,5700.0,1,92.16159131068162,120.0949626668671,-27.93337135618549,-2095.0028517139117,planned exit (T-1),0.15,0.1272911536567463
2013-03-08,2013-03-13,2013-03-14,5950.0,1,112.80532252512921,98.80863388280446,13.996688642324756,1049.7516481743567,planned exit (T-1),0.1,0.1540931859311151
2013-03-15,2013-03-20,2013-03-21,5850.0,1,119.85415968075267,154.32734279176853,-34.47318311101586,-2585.488733326189,planned exit (T-1),0.1,0.1626202815767689
2013-03-21,2013-03-26,2013-03-28,5650.0,1,130.8302673205817,60.411363750815326,70.41890356976637,5281.417767732478,planned exit (T-1),0.1,0.17307189691933547
2013-03-28,2013-04-03,2013-04-04,5700.0,1,119.71251338211505,44.5956365868999,75.11687679521515,5633.765759641136,planned exit (T-1),0.1,0.15808988760477494
2013-04-05,2013-04-10,2013-04-11,5550.0,1,108.77164622644295,36.588064310019945,72.18358191642301,5413.768643731726,planned exit (T-1),0.15,0.15872158803357048
2013-04-12,2013-04-17,2013-04-18,5550.0,1,106.57749980160634,140.19740474369155,-33.61990494208521,-2521.492870656391,planned exit (T-1),0.15,0.15558803543347718
2013-05-11,2013-05-15,2013-05-16,6100.0,1,105.44747032950318,64.63963589303967,40.80783443646351,3060.587582734763,planned exit (T-1),0.15,0.15288062456457238
2013-05-17,2013-05-22,2013-05-23,6200.0,1,128.5840015288345,105.88064575403811,22.703355774796393,1702.7516831097294,planned exit (T-1),0.1,0.16870331960600807
2013-06-14,2013-06-19,2013-06-20,5800.0,1,126.96343186544755,51.42757178562488,75.53586007982267,5665.1895059867,planned exit (T-1),0.1,0.1768238798888116
2013-08-02,2013-08-07,2013-08-08,5700.0,1,119.21826469592361,179.5840148014298,-60.36575010550618,-4527.431257912964,TRIPWIRE FIRED: mark 179.6 >= stop 178.8,0.1,0.1695942634661044
2013-10-25,2013-10-30,2013-10-31,6150.0,1,126.94207074671522,105.87048931890058,21.071581427814635,1580.3686070860977,planned exit (T-1),0.1,0.16780362833849174
2013-11-01,2013-11-06,2013-11-07,6300.0,1,123.7300961696892,86.4469652826154,37.28313088707381,2796.2348165305357,planned exit (T-1),0.1,0.15867443837405237
2013-11-08,2013-11-13,2013-11-14,6150.0,1,120.74165166779767,158.98802754422906,-38.24637587643139,-2868.478190732354,planned exit (T-1),0.15,0.15970279945794985
2013-11-14,2013-11-20,2013-11-21,6050.0,1,130.83126109116893,79.46442451691837,51.366836574250556,3852.5127430687917,planned exit (T-1),0.1,0.16187567555705534
2013-11-22,2013-11-27,2013-11-28,6000.0,1,132.65158619358817,73.3837670432631,59.26781915032507,4445.08643627438,planned exit (T-1),0.1,0.1797247633729994
2013-12-27,2014-01-01,2014-01-02,6300.0,1,126.10551551530216,41.77243100704982,84.33308450825234,6324.981338118925,planned exit (T-1),0.15,0.16082139331920536
2014-01-03,2014-01-08,2014-01-09,6200.0,1,121.71335451802861,40.706031919308316,81.0073225987203,6075.549194904022,planned exit (T-1),0.15,0.15804664831514317
2014-01-10,2014-01-15,2014-01-16,6150.0,1,102.21001943354167,172.36872204089832,-70.15870260735664,-5261.902695551748,TRIPWIRE FIRED: mark 172.4 >= stop 153.3,0.15,0.13100792294005228
2014-01-17,2014-01-22,2014-01-23,6250.0,1,108.2492252756424,90.84066154849643,17.408563727145975,1305.642279535948,planned exit (T-1),0.15,0.13901838770086875
2014-01-24,2014-01-29,2014-01-30,6250.0,1,101.75890665395264,128.46033351583424,-26.7014268618816,-2002.60701464112,planned exit (T-1),0.15,0.12943956672951917
2014-01-31,2014-02-05,2014-02-06,6100.0,1,109.71192291782381,79.43773459882902,30.27418831899479,2270.5641239246092,planned exit (T-1),0.15,0.14630704019112983
2014-02-07,2014-02-12,2014-02-13,6050.0,1,119.11024655081155,47.805561703586136,71.30468484722542,5347.851363541906,planned exit (T-1),0.15,0.1581291135929651
2014-02-14,2014-02-19,2014-02-20,6050.0,1,107.21721069623436,104.76839621475301,2.4488144814813495,183.6610861111012,planned exit (T-1),0.15,0.14387454871933913
2014-02-20,2014-02-25,2014-02-26,6100.0,1,111.38705319683095,101.71655767480388,9.670495522027068,725.2871641520301,planned exit (T-1),0.15,0.14852975879287622
2014-02-28,2014-03-05,2014-03-06,6300.0,1,99.36483750480511,41.28089371920396,58.08394378560115,4356.295783920086,planned exit (T-1),0.15,0.12761438410372725
2014-03-07,2014-03-12,2014-03-13,6550.0,1,112.87919221714219,48.105227812626936,64.77396440451525,4858.047330338644,planned exit (T-1),0.15,0.13964031991591655
2014-03-13,2014-03-19,2014-03-20,6500.0,1,124.9031864802273,41.519764375684645,83.38342210454266,6253.7566578406995,planned exit (T-1),0.15,0.14465647787791466
2014-03-22,2014-03-26,2014-03-27,6500.0,1,94.98539682279397,103.24087811371282,-8.255481290918851,-619.1610968189138,planned exit (T-1),0.15,0.13012100888023098
2014-03-28,2014-04-02,2014-04-03,6700.0,1,102.6776167513708,57.334257162565336,45.34335958880547,3400.75196916041,planned exit (T-1),0.15,0.12449253953314315
2014-04-03,2014-04-09,2014-04-10,6750.0,1,98.79517922001196,51.23379556924465,47.56138365076731,3567.1037738075484,planned exit (T-1),0.15,0.11024492709817912
2014-04-10,2014-04-16,2014-04-17,6800.0,1,87.99539509522947,123.10943279249854,-35.11403769726907,-2633.55282729518,planned exit (T-1),0.15,0.0971796335252043
2014-04-16,2014-04-22,2014-04-23,6700.0,1,98.5192204771115,117.06489908286403,-18.545678605752528,-1390.9258954314396,planned exit (T-1),0.15,0.11020313708736311
2014-04-23,2014-04-29,2014-04-30,6850.0,1,109.49652313683009,133.17217136370925,-23.67564822687916,-1775.673617015937,planned exit (T-1),0.15,0.1203720896014557
2014-05-02,2014-05-07,2014-05-08,6700.0,1,101.43841244005353,53.29907697117551,48.139335468878016,3610.4501601658512,planned exit (T-1),0.15,0.12303861057816867
2014-09-05,2014-09-10,2014-09-11,8100.0,1,109.02758495661146,34.07801632009341,74.94956863651805,5621.217647738854,planned exit (T-1),0.15,0.10949010220517241
2014-09-12,2014-09-16,2014-09-18,8100.0,2,90.9678886243073,163.63091168199702,-72.66302305768971,-10899.453458653457,TRIPWIRE FIRED: mark 163.6 >= stop 136.5,0.22,0.09022271411586819
2014-09-19,2014-09-24,2014-09-25,8100.0,1,125.01377225038323,98.9998056813069,26.01396656907633,1951.0474926807249,planned exit (T-1),0.15,0.12245067413586107
2014-11-14,2014-11-19,2014-11-20,8400.0,1,126.06438234856432,39.263486977839875,86.80089537072445,6510.067152804333,planned exit (T-1),0.15,0.12205187455130646
2014-11-21,2014-11-26,2014-11-27,8500.0,1,101.52820201663008,42.7657828390702,58.76241917755988,4407.181438316991,planned exit (T-1),0.15,0.09688491677684356
2014-11-28,2014-12-03,2014-12-04,8600.0,1,113.02317066618252,62.22532105815043,50.797849608032095,3809.838720602407,planned exit (T-1),0.15,0.10689629037323353
2014-12-05,2014-12-09,2014-12-11,8550.0,2,93.6358951447919,205.31924892682997,-111.68335378203807,-16752.50306730571,TRIPWIRE FIRED: mark 205.3 >= stop 140.5,0.22,0.08907745221433222
