sell_date,buy_date,expiry_date,S_sell,S_buy,strike,rv21_sell,rv21_buy,prem_sell_pts,prem_buy_pts,pnl_pts,pnl_pct,abs_underlying_move_pct
2015-11-09,2015-11-18,2015-11-19,7915.2,7731.8,7900,0.08422300656497735,0.09963029443235198,91.36751078385532,166.32807074827858,-74.96055996442325,-0.009470456838036089,-2.317060844956531
2015-11-16,2015-11-24,2015-11-26,7806.6,7831.6,7800,0.10283381785571265,0.11122099565309342,107.76291158301592,51.59781504410057,56.16509653891535,0.007194565692992512,0.32024184664258826
2015-11-23,2015-12-02,2015-12-03,7849.25,7931.35,7850,0.11465182142883533,0.11611664831742817,119.98167175249546,87.07441147671216,32.9072602757833,0.004192408227000452,1.0459598050769126
2015-12-01,2015-12-09,2015-12-10,7954.9,7612.5,7950,0.11713120862325879,0.12594566464549126,124.60905714022738,335.6073687559978,-210.99831161577043,-0.026524319804871268,-4.30426529560396
2015-12-08,2015-12-16,2015-12-17,7701.7,7750.9,7700,0.12115932402781161,0.12323342520458916,124.51070903368964,65.23939744276504,59.2713115909246,0.007695873844855629,0.638820000779039
2015-12-15,2015-12-23,2015-12-24,7700.9,7865.95,7700,0.12272209542734325,0.12721199081349477,126.0390895104224,167.91946759869188,-41.88037808826948,-0.00543837448717286,2.1432559830669273
2015-12-21,2015-12-30,2015-12-31,7834.45,7896.25,7850,0.12016718518620452,0.12607907264805582,125.22721895069026,63.97164436024195,61.255574590448305,0.0078187459988191,0.7888237208738325
2015-12-29,2016-01-06,2016-01-07,7928.95,7741.0,7950,0.1253179884534641,0.1425615503201305,132.3445626241928,207.17380718202486,-74.82924455783206,-0.009437472118985749,-2.370427357972993
2016-01-05,2016-01-13,2016-01-14,7784.65,7562.4,7800,0.14137908415660083,0.15271632034074492,146.38777949597988,235.77138905909854,-89.38360956311865,-0.011482033175944796,-2.854977423519367
2016-01-12,2016-01-20,2016-01-21,7510.3,7309.3,7500,0.15176910128400165,0.15656494365709614,152.43257747517737,189.13709058162834,-36.704513106450975,-0.004887223294202758,-2.67632451433365
2016-01-18,2016-01-27,2016-01-28,7351.0,7437.75,7350,0.14853913150250703,0.16611909705899122,145.45312633863568,98.97637225687413,46.476754081761555,0.006322507697151619,1.1801115494490588
2016-01-25,2016-02-03,2016-02-04,7436.15,7361.8,7450,0.17026636017807284,0.17308113737121764,168.3850572606293,98.16874441565051,70.2163128449788,0.009442562730038906,-0.9998453500803417
2016-02-02,2016-02-10,2016-02-11,7455.55,7215.7,7450,0.18238937711617254,0.17631319865604062,181.17215783258598,232.629083711736,-51.45692587915002,-0.006901828286196192,-3.217066480675479
2016-02-09,2016-02-17,2016-02-18,7298.2,7108.45,7300,0.17350644945356664,0.23087907268609273,168.46900102001518,192.7146911678557,-24.24569014784052,-0.003322146576942331,-2.599956153572114
2016-02-16,2016-02-24,2016-02-25,7048.25,7018.7,7050,0.23036725215371764,0.22199742695345676,215.89991525071218,82.01162198568773,133.88829326502446,0.01899596258149533,-0.41925300606533433
2016-02-23,2016-03-02,2016-03-03,7109.55,7368.85,7100,0.21938864339987893,0.25579826965048164,207.79562876786167,271.34191924135393,-63.54629047349226,-0.008938159303119362,3.647206925895463
2016-02-29,2016-03-09,2016-03-10,6987.05,7531.8,7000,0.21238873393832608,0.24892413155452375,197.35020514136613,533.4665312197558,-336.11632607838965,-0.04810561339598109,7.796566505177438
2016-03-08,2016-03-16,2016-03-17,7485.3,7498.75,7500,0.25311588014270053,0.19295220795338056,251.97645762304046,72.72232140744973,179.25413621559073,0.023947488573015208,0.17968551694653723
2016-03-14,2016-03-22,2016-03-23,7538.75,7714.9,7550,0.20381095977795793,0.1839257619119129,204.29723887965702,168.72780633109414,35.56943254856287,0.004718213569698275,2.336594262974634
2016-03-18,2016-03-30,2016-03-31,7604.35,7735.2,7600,0.182942289603436,0.17261711944126418,185.28101626934313,140.50397465910737,44.777041610235756,0.005888345698216909,1.7207256372997026
2016-03-29,2016-04-06,2016-04-07,7597.0,7614.35,7600,0.1703989112550466,0.13782020115140542,172.2036113011627,54.25904470201931,117.9445665991434,0.015525150269730604,0.2283796235356128
