sell_date,buy_date,expiry_date,S_sell,S_buy,strike,rv21_sell,rv21_buy,prem_sell_pts,prem_buy_pts,pnl_pts,pnl_pct,abs_underlying_move_pct
2008-07-04,2008-07-09,2008-07-10,4016.0,4157.1,4000,0.38732150375608565,0.4140867982363828,156.76206921779794,164.48798250093523,-7.725913283137288,-0.0019237831880321932,3.5134462151394485
2008-07-11,2008-07-16,2008-07-17,4049.0,3816.7,4050,0.41526209488609334,0.4221753588003069,168.95717378767813,233.29546506441818,-64.33829127674005,-0.015889921283462595,-5.737219066436161
2008-07-18,2008-07-23,2008-07-24,4092.25,4476.8,4100,0.46929911572718225,0.4940205480584101,193.1422727004608,377.95769867973195,-184.81542597927114,-0.04516230092962823,9.397030973181009
2008-07-25,2008-07-30,2008-07-31,4311.85,4313.55,4300,0.5021888929445388,0.4741513877492806,217.6044293046598,103.28017075771459,114.3242585469452,0.026513969304810044,0.039426232359662805
2008-08-01,2008-08-06,2008-08-07,4413.55,4517.55,4400,0.4180560739310563,0.4164037794318642,185.62449981983355,137.56017969564846,48.06432012418509,0.01089017233840901,2.3563797849803336
2008-08-08,2008-08-13,2008-08-14,4529.5,4529.05,4550,0.3960394590774878,0.34429425081748266,181.08948839233517,80.13917629917478,100.95031209316039,0.022287297073222297,-0.009934871398609157
2008-08-14,2008-08-20,2008-08-21,4430.7,4415.75,4450,0.35334214355641114,0.3238102626840618,158.08803764601316,76.94353060974618,81.14450703626699,0.01831415059387162,-0.337418466607986
2008-08-22,2008-08-27,2008-08-28,4327.45,4292.1,4350,0.27814497427836105,0.2611864429908262,122.13615895747148,73.95564808942288,48.1805108680486,0.01113369556391145,-0.8168783001536561
2008-08-28,2008-09-02,2008-09-04,4214.0,4504.0,4200,0.24177208277276327,0.2706507919922023,103.20112244201209,305.00052009021147,-201.79939764819937,-0.0478878494656382,6.881822496440426
2008-09-05,2008-09-10,2008-09-11,4352.3,4400.25,4350,0.2704681324316595,0.29529514661572376,118.35104517296122,77.41119577861127,40.93984939434995,0.009406486086517462,1.1017163338924219
2008-09-12,2008-09-17,2008-09-18,4228.45,4008.25,4250,0.2956412002822902,0.31533873271761703,126.69187379062305,240.8165654630273,-114.12469167240425,-0.026989722397664454,-5.207581974482367
2008-09-19,2008-09-24,2008-09-25,4245.25,4161.25,4250,0.3659045141726882,0.35886293727905255,156.1497184743821,106.03954638400705,50.110172090375045,0.011803821233231268,-1.9786820564159924
2008-09-25,2008-09-30,2008-10-01,4110.55,3921.2,4100,0.3604830801568385,0.36875200807173636,149.12701936888243,179.83363810345259,-30.706618734570156,-0.007470197110987619,-4.606439527557149
2008-10-01,2008-10-07,2008-10-08,3950.75,3606.6,3950,0.3712528840648394,0.3950865233894931,147.38764225694422,342.4657530069474,-195.0781107500032,-0.049377488008606765,-8.711004239701325
2008-10-10,2008-10-15,2008-10-16,3279.95,3338.4,3300,0.4208859458925087,0.5213429282919102,139.76662949868887,92.52107047394702,47.24555902474185,0.01440435342756501,1.7820393603561024
2008-10-17,2008-10-22,2008-10-23,3074.35,3065.15,3050,0.5414063407402293,0.5448136116958108,167.96200967576988,84.66920831861421,83.29280135715567,0.02709281680913223,-0.29925024801989997
2008-10-23,2008-10-28,2008-10-29,2943.15,2684.6,2950,0.5501683180846525,0.7284957606431592,162.88234295943334,266.61786026660855,-103.7355173071752,-0.03524642553290699,-8.784805395579575
2008-10-31,2008-11-05,2008-11-06,2885.6,2994.95,2900,0.7876780446476606,0.8324447461610888,229.03839863164967,146.17493780843552,82.86346082321415,0.02871619795647843,3.7895065151094975
2008-11-06,2008-11-11,2008-11-12,2892.65,2938.65,2900,0.8197469009169627,0.8578644232319604,238.47781119077467,129.73782652020805,108.73998467056663,0.03759182226351844,1.5902373256356572
2008-11-14,2008-11-19,2008-11-20,2810.35,2635.0,2800,0.8232426622635509,0.7955068394044168,232.16186673458537,179.3756219467782,52.78624478780716,0.01878280099909519,-6.239436369135509
2008-11-20,2008-11-25,2008-11-26,2553.15,2654.0,2550,0.7951273431010745,0.7865608252023585,203.81211777646104,134.9599164246872,68.85220135177383,0.026967550418805723,3.9500225211992923
2008-11-28,2008-12-03,2008-12-04,2755.1,2656.45,2750,0.6456374915758997,0.5671954564236585,178.6181018105051,110.18200636680609,68.436095443699,0.02483978637570288,-3.580632281949847
2008-12-04,2008-12-10,2008-12-11,2788.0,2928.25,2800,0.5609922402511042,0.5581885201817344,157.6306084922751,138.4702598620338,19.160348630241288,0.006872434946284536,5.030487804878048
2008-12-12,2008-12-17,2008-12-18,2921.35,2954.35,2900,0.50755659850575,0.45400351169677006,149.65586719950034,80.72403449863941,68.93183270086092,0.023595882965362223,1.1296147329145745
2008-12-18,2008-12-23,2008-12-24,3060.75,2968.65,3050,0.46736453367147984,0.4236421061916395,143.8699215860904,93.89843652715325,49.97148505893716,0.016326549067691633,-3.009066405292815
2008-12-26,2008-12-31,2009-01-01,2857.25,2959.15,2850,0.40525395924022833,0.39086552605818,116.45411186170145,113.68627054967055,2.767841312030896,0.000968708132655839,3.566366261265208
2009-01-01,2009-01-06,2009-01-07,3033.45,3112.8,3050,0.3816460454772689,0.3529793683887793,117.13531338908683,76.61064009375332,40.524673295333514,0.013359268587032427,2.6158334569549746
2009-01-09,2009-01-14,2009-01-15,2873.0,2835.3,2850,0.41092126949951885,0.408619058732814,119.9083075448766,59.44248242004278,60.46582512483383,0.021046232204954343,-1.312217194570131
2009-01-16,2009-01-21,2009-01-22,2828.45,2706.15,2850,0.428421351783767,0.40980967564129067,123.12524943042217,144.3985339855544,-21.27328455513222,-0.007521181055041532,-4.3239229966942965
2009-01-22,2009-01-28,2009-01-29,2713.8,2849.5,2700,0.41024497182200537,0.4315842767259844,112.3290784583819,151.45431217084297,-39.12523371246107,-0.014417139698010563,5.0003684869924125
2009-01-30,2009-02-04,2009-02-05,2874.8,2803.05,2850,0.4235796947593055,0.43248353188790095,123.78040978919694,72.20273081094024,51.5776789782567,0.017941310344461073,-2.4958257965771558
2009-02-06,2009-02-11,2009-02-12,2843.1,2925.7,2850,0.4312617296105901,0.3579459207059992,123.37532555919756,84.09448041081623,39.28084514838133,0.013816202436910884,2.9052794484893285
2009-02-13,2009-02-18,2009-02-19,2948.35,2776.15,2950,0.34714207897577404,0.34028539344276715,102.86169675397855,173.23426611720686,-70.37256936322831,-0.023868458413427277,-5.8405548866315
2009-02-19,2009-02-25,2009-02-26,2789.35,2762.5,2800,0.3354876078347379,0.31953964999404566,94.41251326695851,53.99701636119278,40.415496905765735,0.014489216808849997,-0.9625898506820607
2009-02-27,2009-03-04,2009-03-05,2763.65,2645.2,2750,0.28182425388076926,0.27307565120701677,79.13639539832866,104.54407851039429,-25.407683112065627,-0.009193524184345206,-4.285998588822759
2009-03-04,2009-03-09,2009-03-12,2645.2,2573.15,2650,0.27307565120701677,0.29424761343765987,72.66287857675525,78.6057070885669,-5.942828511811655,-0.0022466461937893753,-2.723801602903364
2009-03-13,2009-03-18,2009-03-19,2719.25,2794.7,2700,0.30635864544268954,0.3204544502470064,85.21207912201066,97.27624025556815,-12.06416113355749,-0.0044365766787009256,2.7746621311023123
2009-03-20,2009-03-25,2009-03-26,2807.05,2984.35,2800,0.28992266048126114,0.3183295705539855,82.03063308620199,185.03873958196618,-103.0081064957642,-0.03669621363914579,6.316239468481144
2009-03-27,2009-04-01,2009-04-02,3108.65,3060.35,3100,0.32184781504426824,0.3634124834729591,100.80729799963706,64.61002389699172,36.19727410264534,0.011644049379198475,-1.5537291107072249
2009-04-01,2009-04-08,2009-04-09,3060.35,3342.95,3050,0.3634124834729591,0.35540398625955993,112.04858143903107,293.6767362163682,-181.62815477733716,-0.0593488178729025,9.234237913964094
2009-04-08,2009-04-15,2009-04-16,3342.95,3484.15,3350,0.35540398625955993,0.3171891792022524,119.53103107497168,136.1800658534712,-16.649034778499527,-0.0049803421464573285,4.223814295756756
2009-04-17,2009-04-22,2009-04-23,3384.4,3330.3,3400,0.3454497658375633,0.35026170632540155,118.1449284477635,83.05265204919795,35.09227639856556,0.010368832407093003,-1.5985108143245497
2009-04-23,2009-04-28,2009-04-29,3423.7,3362.35,3400,0.3561826632170013,0.3588439440557259,123.97895913783691,67.92555769037222,56.053401447464694,0.0163721708816382,-1.791921021117504
2009-04-29,2009-05-06,2009-05-07,3473.95,3625.05,3450,0.3691134381363947,0.35101124717363497,130.21717586573072,176.53514271801805,-46.31796685228733,-0.013332939982523447,4.349515680997151
2009-05-08,2009-05-13,2009-05-14,3620.7,3635.25,3600,0.3630277085115464,0.35490446183992697,133.0826553407744,70.84933019204118,62.23332514873323,0.017188202598595086,0.4018559946971534
2009-05-15,2009-05-20,2009-05-21,3671.65,4270.3,3650,0.36308466668017947,0.6448504423925804,135.04169938745576,621.1729941771732,-486.13129478971746,-0.1324013167893774,16.30465866844606
2009-05-22,2009-05-27,2009-05-28,4238.5,4276.05,4250,0.6474052191982689,0.6632654373957467,276.07064808538803,143.72644667596342,132.3442014094246,0.031224301382428835,0.885926624985256
2009-05-29,2009-06-03,2009-06-04,4448.95,4530.7,4450,0.6452487944044064,0.6282239948350851,288.4006644580736,156.50715977303025,131.89350468504335,0.029645984936904967,1.8375122219849604
2009-06-05,2009-06-10,2009-06-11,4586.9,4655.25,4600,0.6242257605529175,0.6267961867624717,288.10983922002606,152.6389146288957,135.47092459113037,0.029534309575340728,1.4901131483136876
2009-06-12,2009-06-17,2009-06-18,4583.4,4356.15,4600,0.6234462123822921,0.32500118555337665,287.7218630013049,242.98431250248058,44.737550498824305,0.00976077813387972,-4.958109700222546
2009-06-19,2009-06-24,2009-06-25,4313.6,4292.95,4300,0.3337503888124338,0.324632655991997,145.1027827275716,70.25950898291717,74.84327374465443,0.017350536383682866,-0.4787184718101023
2009-06-26,2009-07-01,2009-07-02,4375.5,4340.9,4400,0.315627766994525,0.3079798390556869,140.08214915471194,82.9099823762433,57.172166778468636,0.013066430528732404,-0.7907667695120635
2009-07-03,2009-07-08,2009-07-09,4424.25,4078.9,4400,0.31291052243400563,0.3530132008266274,140.55993873302987,320.0690296143078,-179.50909088127793,-0.040573903120591726,-7.80584279821438
2009-07-10,2009-07-15,2009-07-16,4003.9,4233.5,4000,0.34174369778049163,0.38044550964232016,137.5423138668391,235.02669761904372,-97.48438375220462,-0.024347357264718053,5.734408951272507
2009-07-17,2009-07-22,2009-07-23,4374.95,4398.9,4350,0.3696154349331477,0.37893363011711645,163.65660105563438,92.65349498530122,71.00310607033316,0.016229466867126063,0.5474348278265984
2009-07-24,2009-07-29,2009-07-30,4568.55,4513.5,4550,0.38581783852336227,0.3650931039929072,177.66711708436196,87.90314150820086,89.7639755761611,0.019648241909612698,-1.2049775092753734
2009-07-31,2009-08-05,2009-08-06,4636.45,4694.15,4650,0.36770507148905135,0.2895470798906933,171.68563360814687,77.35482950616097,94.3308041019859,0.020345480723826616,1.2444866223080053
2009-08-07,2009-08-12,2009-08-13,4481.4,4457.5,4500,0.29718803813474814,0.26811097493045616,134.57188871033122,69.17979400446438,65.39209470586684,0.014591889745585496,-0.5333154817690811
2009-08-14,2009-08-19,2009-08-20,4580.05,4394.1,4600,0.27381097003087657,0.2873598285092039,126.88255262363509,205.1146607573179,-78.2321081336828,-0.017081059842945556,-4.05999934498531
2009-08-21,2009-08-26,2009-08-27,4528.8,4680.85,4550,0.2748347448549888,0.2865194989797196,126.06790578841014,135.95248583711145,-9.88458004870131,-0.002182604674240706,3.3574015191662365
2009-08-28,2009-09-02,2009-09-03,4732.35,4608.35,4750,0.28156624908789457,0.2780893611684564,134.53273138497343,143.41134756966156,-8.878616184688127,-0.0018761537470153573,-2.620262660200534
2009-09-04,2009-09-09,2009-09-10,4680.4,4814.25,4700,0.27342436262337083,0.263419482083194,129.41033612575256,120.41357128571781,8.996764840034757,0.0019222213571563878,2.859798307836936
2009-09-11,2009-09-16,2009-09-17,4829.55,4958.4,4850,0.24062625306791083,0.1788544573028834,117.68883192428439,110.53623229094501,7.152599633339378,0.0014810074713667686,2.6679504301642787
2009-09-17,2009-09-23,2009-09-24,4965.55,4969.95,4950,0.1646532821694581,0.1483567231352295,83.60675122902148,40.75778938175608,42.8489618472654,0.008629247887397247,0.08861052652777701
2009-09-24,2009-09-30,2009-10-01,4986.55,5083.95,5000,0.14835274535655607,0.15741790681590404,74.7509349064112,86.95494414804762,-12.204009241636413,-0.0024473853148241596,1.9532542539431041
2009-10-01,2009-10-07,2009-10-08,5083.4,4985.75,5100,0.14336319943002285,0.15581316442709514,73.9406227612908,113.41556290743766,-39.474940146146864,-0.00776546015386294,-1.9209584136601454
2009-10-08,2009-10-14,2009-10-15,5002.25,5118.2,5000,0.1461804915511047,0.15870296240321433,73.6665761783247,119.6996456970437,-46.033069518719,-0.009202472790987857,2.317956919386277
2009-10-16,2009-10-21,2009-10-22,5142.15,5063.6,5150,0.15993506848847985,0.15177487721645064,82.7276928817264,86.77394225193589,-4.046249370209495,-0.0007868789067237429,-1.5275711521445134
2009-10-23,2009-10-28,2009-10-29,4997.05,4826.15,5000,0.16139665427502561,0.17793542019889683,81.07011191909805,172.6854832941447,-91.61537137504664,-0.01833389127085913,-3.4200178105082135
2009-10-29,2009-11-04,2009-11-05,4750.55,4710.8,4750,0.1842531426195227,0.2318743775705022,88.033176185515,63.28626271100711,24.746913474507892,0.00520927334193049,-0.8367452189746438
2009-11-06,2009-11-11,2009-11-12,4796.15,5003.95,4800,0.23373236576685122,0.25821037257986806,112.67790764226947,205.34704448274988,-92.6691368404804,-0.0193215676825121,4.3326418064489225
2009-11-13,2009-11-18,2009-11-19,4998.95,5054.7,5000,0.24670873310909006,0.24945293208058408,123.95906229533784,78.17419397534559,45.784868319992256,0.009158897032375251,1.1152341991818249
2009-11-20,2009-11-25,2009-11-26,5052.45,5108.15,5050,0.25485608824014616,0.25065666562249744,129.47055232198363,80.74737354151603,48.723178780467606,0.00964347569604204,1.1024354521073976
2009-11-27,2009-12-02,2009-12-03,4941.75,5123.25,4950,0.24880479529274097,0.2133547636140336,123.6687924618891,174.64134706253117,-50.97255460064207,-0.010314676906084296,3.6727879799666185
2009-12-04,2009-12-09,2009-12-10,5108.9,5112.0,5100,0.19128936245660896,0.19137695761978182,98.71846055859942,50.23587387715588,48.482586681443536,0.009489828863638658,0.06067842392687428
2009-12-11,2009-12-16,2009-12-17,5117.3,5042.05,5100,0.16912316206225994,0.17055096598761665,88.60239635731386,65.1177155091641,23.484680848149765,0.0045892718519824445,-1.4705020225509569
2009-12-18,2009-12-23,2009-12-24,4987.7,5144.6,5000,0.1684525374895876,0.19624019468950823,84.73561152228785,146.21625703304926,-61.480645510761406,-0.012326452174501555,3.1457385167512175
2009-12-23,2009-12-30,2009-12-31,5144.6,5169.45,5150,0.19624019468950823,0.1751937211251538,101.48985426671607,48.39162925572782,53.098225010988244,0.010321157137773245,0.48303075069002777
2009-12-31,2010-01-06,2010-01-07,5201.05,5281.8,5200,0.1659459833644791,0.15863557140713577,86.84209037738992,85.55511226320505,1.2869781141848762,0.00024744582616680787,1.5525711154478428
2010-01-08,2010-01-13,2010-01-14,5244.75,5233.95,5250,0.15538259463567794,0.1468064508468089,81.92223153317627,40.4635964537124,41.458635079463875,0.007904787659938772,-0.205920205920207
2010-01-15,2010-01-20,2010-01-21,5252.2,5221.7,5250,0.14634923599706554,0.14099359244548285,77.4277422473192,43.20654984236853,34.22119240495067,0.00651559201952528,-0.5807090362134004
2010-01-21,2010-01-27,2010-01-28,5094.15,4853.1,5100,0.16306963650115155,0.16038783778525656,83.51587354679941,245.6858685767259,-162.1699950299265,-0.03183455434761962,-4.731898353994268
2010-01-29,2010-02-03,2010-02-04,4882.05,4931.85,4900,0.1587119800205077,0.18013777520345997,78.7138819378838,52.080428632916664,26.633453304967134,0.005455383149489893,1.0200632930838616
2010-02-06,2010-02-10,2010-02-11,4757.25,4757.2,4750,0.20230947555031312,0.2061496304808521,97.08176547707035,49.69607298935898,47.38569248771137,0.009960732037986518,-0.0010510273792618818
2010-02-11,2010-02-17,2010-02-18,4826.85,4914.0,4850,0.2143308981204781,0.22356884721424583,105.24034490754684,77.79560161005111,27.444743297495734,0.0056858496322644645,1.8055253426147333
2010-02-19,2010-02-24,2010-02-25,4844.9,4858.6,4850,0.22328219868687102,0.2077250403437892,108.74737115947119,51.27228106973507,57.47509008973611,0.011863008542949518,0.2827715742327097
2010-02-25,2010-03-03,2010-03-04,4859.75,5088.1,4850,0.1768519360150768,0.19790931886085433,87.02691532541803,239.25623281444769,-152.22931748902965,-0.0313245161765584,4.6988013786717575
2010-03-05,2010-03-10,2010-03-11,5088.7,5116.25,5100,0.17732460043565149,0.12720082680654676,90.90919462976535,35.58289697074224,55.32629765902311,0.010872383449412054,0.5413956413229393
2010-03-12,2010-03-17,2010-03-18,5137.0,5231.9,5150,0.12662746156226748,0.1167964616739175,65.7589006795024,83.52463908761729,-17.765738408114885,-0.0034583878544120856,1.847381740315357
2010-03-18,2010-03-23,2010-03-25,5245.9,5225.3,5250,0.1139990686035622,0.10892600930149109,60.11474799215193,34.56901616991672,25.54573182223521,0.0048696566503812905,-0.39268762271487123
2010-03-26,2010-03-31,2010-04-01,5282.0,5249.1,5300,0.1092835607655991,0.11091565137008548,59.01381907135374,52.67136092102413,6.342458150329605,0.001200768298055586,-0.622870124952668
2010-04-01,2010-04-07,2010-04-08,5290.5,5374.65,5300,0.09640043766422296,0.09673435346163448,51.41227737867075,76.12700683431285,-24.7147294556421,-0.004671529998231188,1.5905869010490514
2010-04-08,2010-04-13,2010-04-15,5304.45,5322.95,5300,0.10958080628538718,0.1150677656876656,58.869307429587025,36.59774734588473,22.271560083702298,0.004198655861343268,0.34876377381254375
2010-04-16,2010-04-21,2010-04-22,5262.6,5244.9,5250,0.12141918438206228,0.11950298746996552,65.65590312964832,31.664371948199005,33.99153118144932,0.006459075586487537,-0.3363356515790783
2010-04-23,2010-04-28,2010-04-29,5304.1,5215.45,5300,0.11501739150299012,0.12864011037174736,61.706600762932794,84.10343497657169,-22.396834213638897,-0.004222551274229162,-1.6713485794008553
2010-04-30,2010-05-05,2010-05-06,5278.0,5124.9,5300,0.12905080555439682,0.1267279856925672,69.9090496166591,173.8385109794581,-103.929461362799,-0.019691068844789505,-2.9007199696854946
2010-05-07,2010-05-12,2010-05-13,5018.05,5156.65,5000,0.1329045975152131,0.1804765570187448,69.34915087378931,157.9496349498677,-88.60048407607837,-0.017656357365127565,2.7620290750391074
2010-05-14,2010-05-19,2010-05-20,5093.5,4919.65,5100,0.18728853571427412,0.20737651347004543,95.91753689852749,179.25837501324517,-83.34083811471768,-0.01636219458421865,-3.4131736526946233
2010-05-21,2010-05-26,2010-05-27,4931.15,4917.4,4950,0.20683950108544225,0.2402474100090708,103.2931793761436,64.76742687068804,38.52575250545556,0.007812731818228114,-0.27883962158928854
2010-05-28,2010-06-02,2010-06-03,5066.55,5019.85,5050,0.2481597824161446,0.2567270971813686,127.26800073514687,69.02352504302985,58.24447569211702,0.011495884910267741,-0.9217317504021438
2010-06-04,2010-06-09,2010-06-10,5135.5,5000.3,5150,0.26411613844296494,0.23772693522976537,136.68345591896878,149.9325547610696,-13.249098842100835,-0.002579904360257197,-2.6326550481939437
2010-06-11,2010-06-16,2010-06-17,5119.35,5233.35,5100,0.2455160553832768,0.24272577402035136,127.51960699458868,137.42742626589097,-9.907819271302287,-0.0019353666522707543,2.2268452049576615
2010-06-18,2010-06-23,2010-06-24,5262.6,5323.15,5250,0.21646109602445107,0.1923164592957094,115.17782735754872,82.16600845951052,33.0118188980382,0.006272910519142287,1.150571960627822
2010-06-25,2010-06-30,2010-07-01,5269.05,5312.5,5250,0.18037046316587985,0.16898475391577197,97.24058955211513,70.95813630200155,26.282453250113576,0.00498808195976762,0.8246268302635196
2010-07-02,2010-07-07,2010-07-08,5237.1,5241.1,5250,0.16539958542733493,0.14880064501068357,87.3674341891574,39.70069093035909,47.666743258798306,0.009101743953485383,0.07637814821179756
2010-07-09,2010-07-14,2010-07-15,5352.45,5386.15,5350,0.14704400982005922,0.13908715986162376,79.28905185418944,48.813954671962165,30.475097182227273,0.0056936724644279305,0.6296182122205618
2010-07-16,2010-07-21,2010-07-22,5393.9,5399.35,5400,0.13747820906256633,0.12373473105193993,74.55257475415874,33.58116463996839,40.97141011419035,0.0075958786989359,0.10104006377575914
2010-07-23,2010-07-28,2010-07-29,5449.1,5397.55,5450,0.12605359956398968,0.10483679827902302,69.10467974727362,53.61978262015384,15.48489712711978,0.00284173480521917,-0.9460277844047682
2010-07-30,2010-08-04,2010-08-05,5367.6,5467.85,5350,0.09382512822884045,0.09584637718037813,53.72853445748342,119.12575488107996,-65.39722042359654,-0.01218369856613692,1.8676876071242354
2010-08-06,2010-08-11,2010-08-12,5439.25,5420.6,5450,0.08473557012106221,0.08696469221515708,46.56704082635633,33.61645592489174,12.950584901464595,0.0023809504805744532,-0.34287815415727785
2010-08-13,2010-08-18,2010-08-19,5452.1,5479.15,5450,0.08885776803148944,0.09884772240619963,49.01418184924887,37.34527408379836,11.668907765450513,0.002140259306588381,0.49613910236421255
2010-08-20,2010-08-25,2010-08-26,5530.65,5462.35,5550,0.10121819884012191,0.10650661934077223,57.458913257376025,86.57118203537567,-29.112268777999645,-0.005263806022438529,-1.2349362190700819
2010-08-27,2010-09-01,2010-09-02,5408.7,5471.85,5400,0.11391737984632311,0.11209425083783296,62.8406600264002,73.97182215760768,-11.131162131207475,-0.0020580106367902593,1.1675633701259125
2010-09-03,2010-09-08,2010-09-09,5479.4,5607.85,5500,0.1102210298306001,0.1214189401812496,62.02737430460047,109.2961120145219,-47.268737709921425,-0.008626626585013219,2.3442347702303357
2010-09-09,2010-09-15,2010-09-16,5640.05,5860.95,5650,0.11811159872833278,0.1334243934654613,67.09039971197399,212.29519257460652,-145.20479286263253,-0.02574530241090638,3.916631944752247
2010-09-17,2010-09-22,2010-09-23,5884.95,5991.0,5900,0.13484520818752735,0.14015550717550457,80.18908410643007,94.05836247524076,-13.869278368810683,-0.0023567368233902894,1.8020543929855082
2010-09-24,2010-09-29,2010-09-30,6018.3,5991.3,6000,0.13345370356892564,0.1256515938210372,82.84218186551607,38.30459842685059,44.53758343866548,0.0074003594767069565,-0.4486316733961382
2010-10-01,2010-10-06,2010-10-07,6143.4,6186.45,6150,0.12901292696330283,0.12205340695871775,79.67929612605076,49.32348277548408,30.355813350566677,0.004941207368975922,0.700752026565099
2010-10-08,2010-10-13,2010-10-14,6103.45,6233.9,6100,0.1352758407741862,0.1440923804220302,83.26228230515198,135.64027781499317,-52.377995509841185,-0.008581703054803625,2.137315780419269
2010-10-15,2010-10-20,2010-10-21,6062.65,5982.1,6050,0.16286601121531474,0.1559393995856396,100.1913524156912,74.18031516603321,26.01103724965799,0.00429037421748872,-1.32862692057103
2010-10-22,2010-10-27,2010-10-28,6066.05,6012.65,6050,0.1703729681218118,0.1739748398608921,105.15833545942769,60.330928903935046,44.827406555492644,0.00738988411824707,-0.8803092622052366
2010-10-29,2010-11-03,2010-11-04,6017.7,6160.5,6000,0.17254587288916726,0.1709805250874246,105.84211929791036,162.21361354663804,-56.371494248727686,-0.009367614578448192,2.3729996510294615
2010-11-05,2010-11-10,2010-11-11,6312.45,6275.7,6300,0.17818418179128118,0.1778090416804082,113.85768184359131,59.10724196765159,54.75043987593972,0.008673405710293106,-0.5821828291709297
2010-11-11,2010-11-16,2010-11-18,6194.25,5988.7,6200,0.165808409366401,0.18387476106101194,103.24098638738633,209.88329249354945,-106.64230610616312,-0.017216338718353815,-3.3184001291520437
2010-11-19,2010-11-24,2010-11-25,5890.3,5865.75,5900,0.1910424193228314,0.19649931691830982,113.2027610612663,63.90727166946181,49.295489391804495,0.00836892677653167,-0.4167869208699049
2010-11-26,2010-12-01,2010-12-02,5751.95,5960.9,5750,0.19754826071509787,0.20497665733483852,114.30116435914215,212.3808293461134,-98.07966498697124,-0.01705155034153135,3.6326810907605145
