regime,n_weeks,win_rate_pct,mean_pnl_pct,median_pnl_pct,worst_pnl_pct,best_pnl_pct,stdev_pnl_pct,expected_shortfall_5pct_pct
high (18-25%),134,61.19402985074627,0.15475177088289704,0.4363919643906052,-11.709393497496878,2.399753148472018,1.8275466350300023,-2.823504035096486
low (<12%),199,52.76381909547738,-0.1502004443926796,0.06002501961973037,-3.1259500057099814,1.1830347144292197,0.9984384767975076,-2.1634474750422528
mid (12-18%),291,56.70103092783505,-0.10965461581061914,0.25149986977816235,-5.0117101471322405,1.8342698166674842,1.3921605061786062,-2.800789922556595
stress (>25%),112,65.17857142857143,0.5268502493934508,0.9062729124050635,-10.420393010355031,8.302851421026814,3.326932443990154,-5.5777432622315875
