bucket,n,follow_pct,fill_pct,mean_intra_bps,mean_ride_bps,mean_fade_bps,ride_sharpe,fade_sharpe
0.00-0.25%,1950,49.84615384615385,81.12820512820514,-7.094360355741576,11.27613729867509,-11.27613729867509,1.3050008208417188,-1.3050008208417188
0.25-0.50%,925,47.89189189189189,63.78378378378379,-5.229186380461998,0.901568342823529,-0.901568342823529,0.15683275856509493,-0.15683275856509493
0.50-0.75%,411,52.06812652068127,45.742092457420924,-3.2856454457317685,2.0395870422247233,-2.0395870422247233,0.35202828048488904,-0.35202828048488904
0.75-1.00%,204,52.94117647058824,35.78431372549019,0.9022368841718204,-5.101773927153182,5.101773927153182,-0.7076775712785648,0.7076775712785648
1.00-1.50%,137,43.06569343065693,32.11678832116788,-5.14342552700292,-21.64839702573529,21.64839702573529,-2.8579763899388704,2.8579763899388704
1.50-2.50%,62,50.0,17.741935483870968,-13.60415581650196,-9.35175077354239,9.35175077354239,-1.2362822308653993,1.2362822308653993
>2.50%,28,46.42857142857143,21.428571428571427,14.210838371090661,-23.47302116659063,23.47302116659063,-1.2118649450238177,1.2118649450238177
